,0
cat__CustomerId_CustomerId_1762,0.0
cat__CustomerId_CustomerId_1763,4.212097743523114e-06
cat__CustomerId_CustomerId_1764,1.1598336446924145e-05
cat__CustomerId_CustomerId_1767,1.0935857199773935e-07
cat__CustomerId_CustomerId_1768,1.2347389166860918e-06
cat__CustomerId_CustomerId_1769,4.762611106831346e-05
cat__CustomerId_CustomerId_1770,2.14754851736346e-06
cat__CustomerId_CustomerId_1773,0.0
cat__CustomerId_CustomerId_1776,0.0
cat__CustomerId_CustomerId_1784,0.0
cat__CustomerId_CustomerId_1786,0.0
cat__CustomerId_CustomerId_1791,1.4759023760758303e-07
cat__CustomerId_CustomerId_1792,2.112746785954091e-06
cat__CustomerId_CustomerId_1794,5.511030493442491e-06
cat__CustomerId_CustomerId_1797,3.876538082198916e-05
cat__CustomerId_CustomerId_1798,9.692861013198032e-05
cat__CustomerId_CustomerId_1800,0.0
cat__CustomerId_CustomerId_1801,0.0
cat__CustomerId_CustomerId_1802,1.3110066837394915e-05
cat__CustomerId_CustomerId_1805,2.7059815522567923e-05
cat__CustomerId_CustomerId_1806,3.128457072048835e-07
cat__CustomerId_CustomerId_1809,4.6888520454610014e-05
cat__CustomerId_CustomerId_1810,4.970767238403776e-08
cat__CustomerId_CustomerId_1811,5.843128228473124e-06
cat__CustomerId_CustomerId_1812,3.1600203610658906e-06
cat__CustomerId_CustomerId_1813,2.1028246207333413e-05
cat__CustomerId_CustomerId_1815,2.4052608180455175e-06
cat__CustomerId_CustomerId_1817,1.0625008855301172e-05
cat__CustomerId_CustomerId_1820,7.878117533476885e-06
cat__CustomerId_CustomerId_1825,2.3728635111149594e-06
cat__CustomerId_CustomerId_1828,2.3967778367023037e-08
cat__CustomerId_CustomerId_1830,3.232145274293855e-08
cat__CustomerId_CustomerId_1831,3.184502988869862e-08
cat__CustomerId_CustomerId_1833,4.726060600318651e-06
cat__CustomerId_CustomerId_1835,6.990259312026918e-08
cat__CustomerId_CustomerId_1836,1.5386090938278526e-05
cat__CustomerId_CustomerId_1839,6.413842482041156e-05
cat__CustomerId_CustomerId_1841,0.0
cat__CustomerId_CustomerId_1845,7.225835641768948e-06
cat__CustomerId_CustomerId_1848,3.6931277604911386e-07
cat__CustomerId_CustomerId_1849,5.7841043131892564e-08
cat__CustomerId_CustomerId_1850,7.804512483056755e-06
cat__CustomerId_CustomerId_1853,1.1990620275309502e-06
cat__CustomerId_CustomerId_1855,1.312217693725405e-05
cat__CustomerId_CustomerId_1856,2.6482317919199347e-07
cat__CustomerId_CustomerId_1859,1.8209661733613665e-06
cat__CustomerId_CustomerId_1860,0.0
cat__CustomerId_CustomerId_1861,2.375712446460296e-06
cat__CustomerId_CustomerId_1862,1.0296099977426641e-05
cat__CustomerId_CustomerId_1864,0.0
cat__CustomerId_CustomerId_1867,9.816811216193689e-09
cat__CustomerId_CustomerId_1870,1.535544414364362e-05
cat__CustomerId_CustomerId_1871,3.6566746651054896e-05
cat__CustomerId_CustomerId_1872,0.0
cat__CustomerId_CustomerId_1873,2.63967742869578e-08
cat__CustomerId_CustomerId_1874,0.0
cat__CustomerId_CustomerId_1875,0.0
cat__CustomerId_CustomerId_1876,8.624878564735537e-06
cat__CustomerId_CustomerId_1877,2.92496336552778e-08
cat__CustomerId_CustomerId_1879,4.509911127980868e-08
cat__CustomerId_CustomerId_1881,2.0081890493609189e-07
cat__CustomerId_CustomerId_1882,2.5466452391949205e-05
cat__CustomerId_CustomerId_1885,2.5887389808327776e-06
cat__CustomerId_CustomerId_1886,3.2474887425093614e-08
cat__CustomerId_CustomerId_1887,3.7719780735523027e-07
cat__CustomerId_CustomerId_1888,1.352286580135968e-08
cat__CustomerId_CustomerId_1891,1.244503840197394e-06
cat__CustomerId_CustomerId_1892,8.289613065294231e-06
cat__CustomerId_CustomerId_1895,3.0046037797970296e-08
cat__CustomerId_CustomerId_1899,0.0
cat__CustomerId_CustomerId_1900,7.406869182534774e-05
cat__CustomerId_CustomerId_1901,0.0
cat__CustomerId_CustomerId_1906,3.8915936590353554e-05
cat__CustomerId_CustomerId_1911,4.642559043486157e-08
cat__CustomerId_CustomerId_1913,0.0
cat__CustomerId_CustomerId_1914,1.4001537038959771e-05
cat__CustomerId_CustomerId_1915,2.9728446191656262e-05
cat__CustomerId_CustomerId_1916,0.0
cat__CustomerId_CustomerId_1917,5.0266051526000476e-05
cat__CustomerId_CustomerId_1918,7.141352166376748e-07
cat__CustomerId_CustomerId_1919,3.588147221125737e-06
cat__CustomerId_CustomerId_1922,0.0
cat__CustomerId_CustomerId_1923,3.932894432806019e-06
cat__CustomerId_CustomerId_1927,3.3426535637726124e-05
cat__CustomerId_CustomerId_1928,2.6543908053860975e-06
cat__CustomerId_CustomerId_1929,4.030065953601095e-06
cat__CustomerId_CustomerId_1930,2.2840428179984263e-08
cat__CustomerId_CustomerId_1931,0.0
cat__CustomerId_CustomerId_1935,4.154428212215138e-06
cat__CustomerId_CustomerId_1937,2.7746245916672293e-09
cat__CustomerId_CustomerId_1942,5.41457698241449e-05
cat__CustomerId_CustomerId_1943,4.489333531250802e-06
cat__CustomerId_CustomerId_1944,2.6567573859265353e-07
cat__CustomerId_CustomerId_1945,1.3693139967681133e-05
cat__CustomerId_CustomerId_1950,4.6746826967362125e-05
cat__CustomerId_CustomerId_1951,5.409361500675648e-05
cat__CustomerId_CustomerId_1956,1.6262762481287784e-09
cat__CustomerId_CustomerId_1961,0.0
cat__CustomerId_CustomerId_1963,3.056203237024181e-06
cat__CustomerId_CustomerId_1965,5.976796854089063e-06
cat__CustomerId_CustomerId_1967,9.64427609721899e-06
cat__CustomerId_CustomerId_1969,0.0
cat__CustomerId_CustomerId_1970,1.888150257144956e-05
cat__CustomerId_CustomerId_1971,0.0
cat__CustomerId_CustomerId_1972,7.638888161142418e-05
cat__CustomerId_CustomerId_1973,0.0
cat__CustomerId_CustomerId_1974,4.758221856406709e-11
cat__CustomerId_CustomerId_1975,1.6033883176214078e-06
cat__CustomerId_CustomerId_1976,6.318505703952214e-06
cat__CustomerId_CustomerId_1979,4.169977337800786e-05
cat__CustomerId_CustomerId_1980,0.0
cat__CustomerId_CustomerId_1983,4.932961470826165e-06
cat__CustomerId_CustomerId_1984,4.561524492014522e-05
cat__CustomerId_CustomerId_1985,2.90865288539958e-08
cat__CustomerId_CustomerId_1986,8.356596578187279e-05
cat__CustomerId_CustomerId_1987,5.675461737794238e-08
cat__CustomerId_CustomerId_1988,4.794837659580946e-06
cat__CustomerId_CustomerId_1990,3.652743503162273e-07
cat__CustomerId_CustomerId_1991,5.6049872640617945e-06
cat__CustomerId_CustomerId_1994,6.1648269119812594e-06
cat__CustomerId_CustomerId_1995,0.0
cat__CustomerId_CustomerId_1997,8.82625003052219e-06
cat__CustomerId_CustomerId_1998,3.589204138233414e-06
cat__CustomerId_CustomerId_1999,0.0
cat__CustomerId_CustomerId_2,9.586466737695325e-08
cat__CustomerId_CustomerId_2002,3.304757092960333e-06
cat__CustomerId_CustomerId_2003,2.8866361857402633e-08
cat__CustomerId_CustomerId_2004,2.6258217210224286e-10
cat__CustomerId_CustomerId_2007,2.5197432308884458e-06
cat__CustomerId_CustomerId_2008,5.755616433538549e-06
cat__CustomerId_CustomerId_2009,0.0
cat__CustomerId_CustomerId_2012,2.7103117789506323e-05
cat__CustomerId_CustomerId_2014,7.730018397844031e-06
cat__CustomerId_CustomerId_2016,2.118269632385101e-05
cat__CustomerId_CustomerId_2017,0.0
cat__CustomerId_CustomerId_2018,0.0
cat__CustomerId_CustomerId_2019,6.38105868056677e-07
cat__CustomerId_CustomerId_2020,3.115517750874043e-06
cat__CustomerId_CustomerId_2022,6.070741044128401e-06
cat__CustomerId_CustomerId_2029,0.0
cat__CustomerId_CustomerId_2030,1.0156167274867441e-08
cat__CustomerId_CustomerId_2032,0.0
cat__CustomerId_CustomerId_2033,0.0
cat__CustomerId_CustomerId_2034,2.7697839063537853e-06
cat__CustomerId_CustomerId_2035,1.0751819262407996e-06
cat__CustomerId_CustomerId_2036,3.379788031938151e-06
cat__CustomerId_CustomerId_2039,4.061312450596162e-07
cat__CustomerId_CustomerId_2040,5.288831736388065e-06
cat__CustomerId_CustomerId_2041,8.051188242971013e-07
cat__CustomerId_CustomerId_2042,1.2688576830907813e-07
cat__CustomerId_CustomerId_2046,1.6317196321677e-06
cat__CustomerId_CustomerId_2048,5.854737386594703e-06
cat__CustomerId_CustomerId_2049,6.12528324333031e-07
cat__CustomerId_CustomerId_2051,0.0
cat__CustomerId_CustomerId_2052,0.0
cat__CustomerId_CustomerId_2054,2.2575628291499126e-05
cat__CustomerId_CustomerId_2055,1.5263162454442108e-06
cat__CustomerId_CustomerId_2056,0.0001278305169231937
cat__CustomerId_CustomerId_2057,6.292116937529608e-08
cat__CustomerId_CustomerId_2059,1.5133352895947169e-05
cat__CustomerId_CustomerId_2062,1.8038167392488548e-05
cat__CustomerId_CustomerId_2063,3.777022732337318e-09
cat__CustomerId_CustomerId_2064,2.6823788061230497e-06
cat__CustomerId_CustomerId_2065,1.8189707501837844e-06
cat__CustomerId_CustomerId_2067,0.0
cat__CustomerId_CustomerId_2069,2.894228463042397e-09
cat__CustomerId_CustomerId_2071,4.7479336530015855e-06
cat__CustomerId_CustomerId_2072,0.0
cat__CustomerId_CustomerId_2073,7.351379652045159e-05
cat__CustomerId_CustomerId_2074,1.8508525030251195e-05
cat__CustomerId_CustomerId_2075,2.104936752462503e-06
cat__CustomerId_CustomerId_2076,3.869832957666055e-08
cat__CustomerId_CustomerId_2081,1.5365420843780857e-05
cat__CustomerId_CustomerId_2085,6.464085062533796e-06
cat__CustomerId_CustomerId_2086,1.0621833229365498e-05
cat__CustomerId_CustomerId_2089,8.92774779756997e-06
cat__CustomerId_CustomerId_2093,6.716632458741535e-07
cat__CustomerId_CustomerId_2094,0.0
cat__CustomerId_CustomerId_2095,6.822176133378006e-06
cat__CustomerId_CustomerId_2097,9.98840418656467e-06
cat__CustomerId_CustomerId_2099,1.8072566739445523e-05
cat__CustomerId_CustomerId_2102,5.587575555859867e-09
cat__CustomerId_CustomerId_2103,0.0
cat__CustomerId_CustomerId_2104,5.169837172308891e-09
cat__CustomerId_CustomerId_2105,1.3601626458044105e-05
cat__CustomerId_CustomerId_2106,6.738938040906361e-07
cat__CustomerId_CustomerId_2107,2.715856935777513e-06
cat__CustomerId_CustomerId_2108,2.810080524126666e-05
cat__CustomerId_CustomerId_2109,3.1814613537674005e-05
cat__CustomerId_CustomerId_2110,1.8643561753829062e-06
cat__CustomerId_CustomerId_2111,5.7890026145198076e-08
cat__CustomerId_CustomerId_2115,1.485596573161826e-05
cat__CustomerId_CustomerId_2116,2.2468605808059203e-06
cat__CustomerId_CustomerId_2117,0.0
cat__CustomerId_CustomerId_2120,3.1456532466401166e-06
cat__CustomerId_CustomerId_2123,6.78099269775648e-05
cat__CustomerId_CustomerId_2126,3.689650044444151e-06
cat__CustomerId_CustomerId_2127,1.7626704438883727e-06
cat__CustomerId_CustomerId_2134,3.82397444159216e-05
cat__CustomerId_CustomerId_2135,6.843328880329752e-06
cat__CustomerId_CustomerId_2136,1.0556968733402018e-06
cat__CustomerId_CustomerId_2137,0.0
cat__CustomerId_CustomerId_2138,0.0
cat__CustomerId_CustomerId_2139,1.9957325941640258e-10
cat__CustomerId_CustomerId_2140,0.0
cat__CustomerId_CustomerId_2141,7.166994434389381e-07
cat__CustomerId_CustomerId_2143,1.3939314761208718e-05
cat__CustomerId_CustomerId_2144,8.518083699102326e-07
cat__CustomerId_CustomerId_2145,0.0
cat__CustomerId_CustomerId_2147,0.0
cat__CustomerId_CustomerId_2148,4.630055948297398e-05
cat__CustomerId_CustomerId_2149,3.567673071374907e-11
cat__CustomerId_CustomerId_2150,2.722244805656349e-05
cat__CustomerId_CustomerId_2152,1.7136174384402667e-05
cat__CustomerId_CustomerId_2153,0.0001843208187931157
cat__CustomerId_CustomerId_2154,4.922941728505642e-08
cat__CustomerId_CustomerId_2155,5.7032283543023256e-06
cat__CustomerId_CustomerId_2156,4.8396713199762676e-06
cat__CustomerId_CustomerId_2157,0.0001027148548800112
cat__CustomerId_CustomerId_2158,9.22692354195449e-06
cat__CustomerId_CustomerId_2159,2.987532820973131e-05
cat__CustomerId_CustomerId_2165,0.0
cat__CustomerId_CustomerId_2166,6.998187332497105e-05
cat__CustomerId_CustomerId_2167,3.108014436303668e-08
cat__CustomerId_CustomerId_2169,2.0350544171879337e-06
cat__CustomerId_CustomerId_2170,8.56565312821075e-07
cat__CustomerId_CustomerId_2171,7.97953286364654e-08
cat__CustomerId_CustomerId_2172,1.4367675131167764e-06
cat__CustomerId_CustomerId_2173,4.36683075179025e-06
cat__CustomerId_CustomerId_2175,2.50380308096973e-06
cat__CustomerId_CustomerId_2176,2.542976227186787e-06
cat__CustomerId_CustomerId_2178,3.902852798728008e-08
cat__CustomerId_CustomerId_2181,7.279216573780872e-06
cat__CustomerId_CustomerId_2183,2.8197774491908362e-05
cat__CustomerId_CustomerId_2184,1.4754309911423447e-05
cat__CustomerId_CustomerId_2186,1.020368700221288e-08
cat__CustomerId_CustomerId_2188,8.419547176869837e-06
cat__CustomerId_CustomerId_2190,7.46881615824693e-05
cat__CustomerId_CustomerId_2191,8.614245033737166e-06
cat__CustomerId_CustomerId_2192,9.292193933892105e-06
cat__CustomerId_CustomerId_2204,8.685635898546573e-06
cat__CustomerId_CustomerId_2205,0.0
cat__CustomerId_CustomerId_2206,1.6264006878707428e-07
cat__CustomerId_CustomerId_2211,2.119760846988394e-05
cat__CustomerId_CustomerId_2212,3.5530915796619617e-09
cat__CustomerId_CustomerId_2213,0.0
cat__CustomerId_CustomerId_2214,9.231401281272025e-07
cat__CustomerId_CustomerId_2215,5.346257433319981e-05
cat__CustomerId_CustomerId_2216,6.837925429926454e-06
cat__CustomerId_CustomerId_2218,8.987699060100606e-08
cat__CustomerId_CustomerId_2219,1.19490564634333e-05
cat__CustomerId_CustomerId_2224,3.5929698352009904e-06
cat__CustomerId_CustomerId_2226,6.960653377482494e-06
cat__CustomerId_CustomerId_2227,0.00014421653382540217
cat__CustomerId_CustomerId_2230,1.1727388380472383e-07
cat__CustomerId_CustomerId_2232,3.735892390904074e-07
cat__CustomerId_CustomerId_2239,1.2265180045181248e-05
cat__CustomerId_CustomerId_2243,3.7767061211574404e-06
cat__CustomerId_CustomerId_2244,8.116486945441336e-07
cat__CustomerId_CustomerId_2245,2.7980621484988286e-06
cat__CustomerId_CustomerId_2246,1.1802749739960377e-05
cat__CustomerId_CustomerId_2247,9.268165222863414e-06
cat__CustomerId_CustomerId_2250,2.664010663033853e-06
cat__CustomerId_CustomerId_2253,2.052063209826297e-05
cat__CustomerId_CustomerId_2254,6.292950741276276e-07
cat__CustomerId_CustomerId_2256,2.409134306141246e-08
cat__CustomerId_CustomerId_2258,5.467405659470217e-08
cat__CustomerId_CustomerId_2260,0.0
cat__CustomerId_CustomerId_2261,9.743074102591528e-06
cat__CustomerId_CustomerId_2262,6.22692729987618e-05
cat__CustomerId_CustomerId_2265,3.2771235372420246e-05
cat__CustomerId_CustomerId_2267,9.845287103371252e-05
cat__CustomerId_CustomerId_2268,6.049848133859913e-05
cat__CustomerId_CustomerId_2269,4.1852387113236865e-06
cat__CustomerId_CustomerId_2272,5.382961122777301e-06
cat__CustomerId_CustomerId_2273,7.659695526497071e-06
cat__CustomerId_CustomerId_2275,2.116147771149179e-08
cat__CustomerId_CustomerId_2277,4.3593706308923213e-07
cat__CustomerId_CustomerId_2280,2.14011691704457e-07
cat__CustomerId_CustomerId_2281,1.7633227311977206e-05
cat__CustomerId_CustomerId_2282,1.0467632679840531e-05
cat__CustomerId_CustomerId_2283,0.00012517182933740795
cat__CustomerId_CustomerId_2284,0.0
cat__CustomerId_CustomerId_2286,1.0247363905992697e-06
cat__CustomerId_CustomerId_2287,4.057006832004776e-05
cat__CustomerId_CustomerId_2288,5.847259925299627e-07
cat__CustomerId_CustomerId_2289,3.623513098293538e-11
cat__CustomerId_CustomerId_2290,6.226034463570468e-06
cat__CustomerId_CustomerId_2291,4.825351987259738e-08
cat__CustomerId_CustomerId_2292,1.1807153249196028e-06
cat__CustomerId_CustomerId_2294,1.844511958055646e-05
cat__CustomerId_CustomerId_2295,1.1139938574991806e-06
cat__CustomerId_CustomerId_2296,1.3492940905770213e-08
cat__CustomerId_CustomerId_2297,0.0
cat__CustomerId_CustomerId_2298,4.4435956111877364e-05
cat__CustomerId_CustomerId_2299,1.5155514360328856e-09
cat__CustomerId_CustomerId_2300,1.58724711188494e-05
cat__CustomerId_CustomerId_2301,1.1241578354031028e-05
cat__CustomerId_CustomerId_2302,1.0852038594896735e-08
cat__CustomerId_CustomerId_2303,3.866798513830852e-07
cat__CustomerId_CustomerId_2305,6.285267085964727e-06
cat__CustomerId_CustomerId_2306,1.1499295192861023e-06
cat__CustomerId_CustomerId_2307,1.1058565023735647e-06
cat__CustomerId_CustomerId_2309,8.56871768591079e-08
cat__CustomerId_CustomerId_2310,1.275222781803476e-06
cat__CustomerId_CustomerId_2311,2.1353216196324154e-08
cat__CustomerId_CustomerId_2313,8.22801430954473e-06
cat__CustomerId_CustomerId_2317,3.9517928713524975e-07
cat__CustomerId_CustomerId_2321,0.0
cat__CustomerId_CustomerId_2322,6.282916306074339e-06
cat__CustomerId_CustomerId_2323,8.805935209990456e-09
cat__CustomerId_CustomerId_2324,2.836303695616223e-05
cat__CustomerId_CustomerId_2326,1.134138198363638e-05
cat__CustomerId_CustomerId_2328,6.781338113658051e-07
cat__CustomerId_CustomerId_2329,1.170159468466439e-08
cat__CustomerId_CustomerId_2330,8.74902327908947e-09
cat__CustomerId_CustomerId_2332,6.060318326408236e-06
cat__CustomerId_CustomerId_2334,9.041467990240377e-06
cat__CustomerId_CustomerId_2335,1.8433074760600612e-07
cat__CustomerId_CustomerId_2336,0.0
cat__CustomerId_CustomerId_2338,0.0
cat__CustomerId_CustomerId_2340,4.863961463431147e-06
cat__CustomerId_CustomerId_2341,6.781032977528423e-07
cat__CustomerId_CustomerId_2342,1.3746873809064425e-06
cat__CustomerId_CustomerId_2343,8.264682571981113e-10
cat__CustomerId_CustomerId_2346,8.9291180252618e-06
cat__CustomerId_CustomerId_2347,5.519535598627786e-07
cat__CustomerId_CustomerId_2348,0.0
cat__CustomerId_CustomerId_2349,3.074513304019362e-05
cat__CustomerId_CustomerId_2353,7.951229677050079e-07
cat__CustomerId_CustomerId_2357,5.86653325180942e-06
cat__CustomerId_CustomerId_2360,1.526732253085449e-05
cat__CustomerId_CustomerId_2361,5.1892323485305055e-06
cat__CustomerId_CustomerId_2362,8.566340374856468e-06
cat__CustomerId_CustomerId_2363,0.0
cat__CustomerId_CustomerId_2365,0.0
cat__CustomerId_CustomerId_2371,1.0669879486182462e-05
cat__CustomerId_CustomerId_2372,7.724875578101267e-06
cat__CustomerId_CustomerId_2374,1.2373813372939981e-05
cat__CustomerId_CustomerId_2376,4.257386988891877e-08
cat__CustomerId_CustomerId_2381,9.114855505232998e-06
cat__CustomerId_CustomerId_2384,2.403204190348751e-05
cat__CustomerId_CustomerId_2386,8.065478416482557e-06
cat__CustomerId_CustomerId_2389,2.0943310302947666e-07
cat__CustomerId_CustomerId_2391,4.329434519507609e-09
cat__CustomerId_CustomerId_2393,2.047449729379434e-05
cat__CustomerId_CustomerId_2396,5.087559673741545e-05
cat__CustomerId_CustomerId_2402,4.027427708449768e-05
cat__CustomerId_CustomerId_2405,1.7454921825612238e-06
cat__CustomerId_CustomerId_2406,6.686486775127307e-06
cat__CustomerId_CustomerId_2407,7.254065362834267e-06
cat__CustomerId_CustomerId_2408,4.196367925350307e-07
cat__CustomerId_CustomerId_2415,5.568273834853518e-06
cat__CustomerId_CustomerId_2416,1.786084640522887e-05
cat__CustomerId_CustomerId_2420,5.9393338357412245e-08
cat__CustomerId_CustomerId_2423,7.937720417091076e-06
cat__CustomerId_CustomerId_2424,1.8668219104035795e-08
cat__CustomerId_CustomerId_2425,3.9865135652638066e-06
cat__CustomerId_CustomerId_2426,1.1945042480891565e-05
cat__CustomerId_CustomerId_2427,0.0
cat__CustomerId_CustomerId_2428,7.284812725805162e-06
cat__CustomerId_CustomerId_2431,5.593283737152783e-06
cat__CustomerId_CustomerId_2432,4.0823462309070936e-06
cat__CustomerId_CustomerId_2433,7.086711863854414e-07
cat__CustomerId_CustomerId_2434,0.0
cat__CustomerId_CustomerId_2435,9.95853644242092e-08
cat__CustomerId_CustomerId_2436,1.1478348939844388e-05
cat__CustomerId_CustomerId_2437,9.094099356098144e-06
cat__CustomerId_CustomerId_2438,1.545991470877901e-05
cat__CustomerId_CustomerId_2440,1.2958662302884018e-05
cat__CustomerId_CustomerId_2441,1.4359312166417748e-07
cat__CustomerId_CustomerId_2443,1.7578408425933333e-05
cat__CustomerId_CustomerId_2444,0.00013576007367675655
cat__CustomerId_CustomerId_2445,4.836237623726907e-08
cat__CustomerId_CustomerId_2446,7.871447912099192e-06
cat__CustomerId_CustomerId_2447,1.7328470554878165e-05
cat__CustomerId_CustomerId_2451,3.837673476621011e-06
cat__CustomerId_CustomerId_2457,3.91067960907501e-08
cat__CustomerId_CustomerId_2458,4.553271106907937e-07
cat__CustomerId_CustomerId_2459,3.545399521043505e-07
cat__CustomerId_CustomerId_2461,1.56397522681861e-05
cat__CustomerId_CustomerId_2462,4.4940086197652013e-07
cat__CustomerId_CustomerId_2463,4.3590608003409625e-06
cat__CustomerId_CustomerId_2465,1.8690626622640394e-07
cat__CustomerId_CustomerId_2468,0.0
cat__CustomerId_CustomerId_2469,0.0
cat__CustomerId_CustomerId_2470,8.865033274037522e-05
cat__CustomerId_CustomerId_2471,9.757459192471956e-06
cat__CustomerId_CustomerId_2474,1.2611209425537175e-06
cat__CustomerId_CustomerId_2477,3.364047253238946e-05
cat__CustomerId_CustomerId_2480,3.6609958110970936e-06
cat__CustomerId_CustomerId_2481,4.23403053362236e-06
cat__CustomerId_CustomerId_2482,2.3153123109634385e-05
cat__CustomerId_CustomerId_2485,6.792836003268942e-06
cat__CustomerId_CustomerId_2488,3.197803794312897e-06
cat__CustomerId_CustomerId_2489,8.345116014977084e-06
cat__CustomerId_CustomerId_2490,9.66621993969632e-05
cat__CustomerId_CustomerId_2491,0.0
cat__CustomerId_CustomerId_2492,3.6030972031351693e-07
cat__CustomerId_CustomerId_2493,5.166196263042433e-06
cat__CustomerId_CustomerId_2494,7.889760326626258e-06
cat__CustomerId_CustomerId_2495,0.0
cat__CustomerId_CustomerId_2496,5.804868933213986e-05
cat__CustomerId_CustomerId_2497,5.136364653448724e-06
cat__CustomerId_CustomerId_2498,7.21688873215313e-07
cat__CustomerId_CustomerId_2501,1.8007358460565637e-09
cat__CustomerId_CustomerId_2503,1.9119145171800388e-08
cat__CustomerId_CustomerId_2504,6.455410415744459e-06
cat__CustomerId_CustomerId_2506,1.6207884291468044e-06
cat__CustomerId_CustomerId_2508,0.0
cat__CustomerId_CustomerId_2512,6.165960076513998e-06
cat__CustomerId_CustomerId_2513,1.770925507814893e-06
cat__CustomerId_CustomerId_2514,0.0
cat__CustomerId_CustomerId_2515,2.0195080292885417e-05
cat__CustomerId_CustomerId_2520,0.0
cat__CustomerId_CustomerId_2522,2.931406836338409e-07
cat__CustomerId_CustomerId_2523,7.631526246329962e-06
cat__CustomerId_CustomerId_2525,1.0479603295914594e-05
cat__CustomerId_CustomerId_2527,7.460103099804406e-05
cat__CustomerId_CustomerId_2528,1.034100249249903e-05
cat__CustomerId_CustomerId_2529,4.941905490483815e-06
cat__CustomerId_CustomerId_2530,1.274448524576432e-05
cat__CustomerId_CustomerId_2531,0.0
cat__CustomerId_CustomerId_2532,5.683216254664374e-06
cat__CustomerId_CustomerId_2534,6.266706267426531e-06
cat__CustomerId_CustomerId_2536,0.00014887661163741418
cat__CustomerId_CustomerId_2537,1.4113674304981381e-06
cat__CustomerId_CustomerId_2538,7.953650274582736e-07
cat__CustomerId_CustomerId_2539,6.062937910089107e-06
cat__CustomerId_CustomerId_2541,7.222114496184948e-06
cat__CustomerId_CustomerId_2543,1.970737910920997e-05
cat__CustomerId_CustomerId_2544,7.628302272794816e-06
cat__CustomerId_CustomerId_2545,3.6644861097106455e-07
cat__CustomerId_CustomerId_2546,0.0
cat__CustomerId_CustomerId_2548,2.363278549178125e-05
cat__CustomerId_CustomerId_2549,0.0
cat__CustomerId_CustomerId_2550,1.6066001286407633e-10
cat__CustomerId_CustomerId_2554,1.8460159251552032e-05
cat__CustomerId_CustomerId_2555,1.1035800981670725e-05
cat__CustomerId_CustomerId_2556,5.429669252027817e-06
cat__CustomerId_CustomerId_2557,3.9609609046304e-06
cat__CustomerId_CustomerId_2558,9.617763285163096e-06
cat__CustomerId_CustomerId_2559,0.00011385781601309349
cat__CustomerId_CustomerId_2560,0.0
cat__CustomerId_CustomerId_2561,5.18715635307611e-06
cat__CustomerId_CustomerId_2562,3.681484601592381e-06
cat__CustomerId_CustomerId_2564,2.7697017623556066e-06
cat__CustomerId_CustomerId_2565,1.6961876538414144e-08
cat__CustomerId_CustomerId_2569,2.1913375112860946e-08
cat__CustomerId_CustomerId_2570,4.4685261854531317e-07
cat__CustomerId_CustomerId_2571,0.0
cat__CustomerId_CustomerId_2572,2.7285237316362437e-05
cat__CustomerId_CustomerId_2574,0.0
cat__CustomerId_CustomerId_2576,3.996725609076675e-06
cat__CustomerId_CustomerId_2577,2.075528951957183e-06
cat__CustomerId_CustomerId_2579,2.646547770897238e-06
cat__CustomerId_CustomerId_2580,5.499901694643653e-07
cat__CustomerId_CustomerId_2582,0.0
cat__CustomerId_CustomerId_2587,1.6283759197344073e-05
cat__CustomerId_CustomerId_2589,2.0981810533446063e-06
cat__CustomerId_CustomerId_2591,0.0001187909529997585
cat__CustomerId_CustomerId_2592,6.9784792590059144e-06
cat__CustomerId_CustomerId_2594,1.6873657674163558e-05
cat__CustomerId_CustomerId_2596,2.7553358446859465e-06
cat__CustomerId_CustomerId_2597,1.9000525975941167e-05
cat__CustomerId_CustomerId_2598,0.0
cat__CustomerId_CustomerId_2599,2.742786704288139e-05
cat__CustomerId_CustomerId_2600,9.866372976564222e-05
cat__CustomerId_CustomerId_2601,7.401889060863389e-08
cat__CustomerId_CustomerId_2602,1.0003726446274611e-06
cat__CustomerId_CustomerId_2603,1.0012284061767238e-07
cat__CustomerId_CustomerId_2604,0.0
cat__CustomerId_CustomerId_2605,1.860387008002127e-05
cat__CustomerId_CustomerId_2607,0.0
cat__CustomerId_CustomerId_2610,1.6101643165746773e-06
cat__CustomerId_CustomerId_2613,1.0488709943062993e-05
cat__CustomerId_CustomerId_2614,3.1087382480351463e-05
cat__CustomerId_CustomerId_2615,1.5122379619177668e-05
cat__CustomerId_CustomerId_2616,2.775278960369401e-08
cat__CustomerId_CustomerId_2617,0.0
cat__CustomerId_CustomerId_2618,5.5647740031686564e-06
cat__CustomerId_CustomerId_2619,1.066084745660423e-05
cat__CustomerId_CustomerId_2621,0.0
cat__CustomerId_CustomerId_2625,5.425286881083745e-07
cat__CustomerId_CustomerId_2626,4.416152094790665e-06
cat__CustomerId_CustomerId_2627,1.189651026582176e-08
cat__CustomerId_CustomerId_2630,6.203801404078849e-06
cat__CustomerId_CustomerId_2631,0.0
cat__CustomerId_CustomerId_2632,8.707886331473388e-06
cat__CustomerId_CustomerId_2633,9.741323041005638e-06
cat__CustomerId_CustomerId_2634,6.46520635133366e-05
cat__CustomerId_CustomerId_2636,1.4001739734521695e-05
cat__CustomerId_CustomerId_2639,9.577848353427046e-06
cat__CustomerId_CustomerId_2641,2.3996927719549803e-09
cat__CustomerId_CustomerId_2642,1.3956252521835194e-05
cat__CustomerId_CustomerId_2643,4.10800502350264e-06
