,0
cat__CustomerId_CustomerId_2009,0.0
cat__CustomerId_CustomerId_2012,0.0
cat__CustomerId_CustomerId_2014,0.0
cat__CustomerId_CustomerId_2016,0.0
cat__CustomerId_CustomerId_2017,0.0
cat__CustomerId_CustomerId_2018,0.0
cat__CustomerId_CustomerId_2019,0.0
cat__CustomerId_CustomerId_2020,0.0
cat__CustomerId_CustomerId_2022,0.0
cat__CustomerId_CustomerId_2029,0.0
cat__CustomerId_CustomerId_2030,0.0
cat__CustomerId_CustomerId_2032,0.0
cat__CustomerId_CustomerId_2033,0.0
cat__CustomerId_CustomerId_2034,0.0
cat__CustomerId_CustomerId_2035,0.0
cat__CustomerId_CustomerId_2036,0.0
cat__CustomerId_CustomerId_2039,0.0
cat__CustomerId_CustomerId_2040,0.0
cat__CustomerId_CustomerId_2041,4.132514641167207e-06
cat__CustomerId_CustomerId_2042,0.0
cat__CustomerId_CustomerId_2046,0.0
cat__CustomerId_CustomerId_2048,0.0
cat__CustomerId_CustomerId_2049,0.0
cat__CustomerId_CustomerId_2051,0.0
cat__CustomerId_CustomerId_2052,0.0
cat__CustomerId_CustomerId_2054,0.0
cat__CustomerId_CustomerId_2055,0.0
cat__CustomerId_CustomerId_2056,0.0003089238196748901
cat__CustomerId_CustomerId_2057,0.0
cat__CustomerId_CustomerId_2059,0.0
cat__CustomerId_CustomerId_2062,0.0
cat__CustomerId_CustomerId_2063,0.0
cat__CustomerId_CustomerId_2064,0.0
cat__CustomerId_CustomerId_2065,0.0
cat__CustomerId_CustomerId_2067,0.0
cat__CustomerId_CustomerId_2069,0.0
cat__CustomerId_CustomerId_2071,0.0
cat__CustomerId_CustomerId_2072,0.0
cat__CustomerId_CustomerId_2073,0.0
cat__CustomerId_CustomerId_2074,0.0
cat__CustomerId_CustomerId_2075,0.0
cat__CustomerId_CustomerId_2076,0.0
cat__CustomerId_CustomerId_2081,0.0
cat__CustomerId_CustomerId_2085,0.0
cat__CustomerId_CustomerId_2086,0.0
cat__CustomerId_CustomerId_2089,0.0
cat__CustomerId_CustomerId_2093,0.0
cat__CustomerId_CustomerId_2094,0.0
cat__CustomerId_CustomerId_2095,0.0
cat__CustomerId_CustomerId_2097,0.0
cat__CustomerId_CustomerId_2099,0.0
cat__CustomerId_CustomerId_2102,0.0
cat__CustomerId_CustomerId_2103,0.0
cat__CustomerId_CustomerId_2104,0.0
cat__CustomerId_CustomerId_2105,0.0
cat__CustomerId_CustomerId_2106,0.0
cat__CustomerId_CustomerId_2107,0.0
cat__CustomerId_CustomerId_2108,0.0
cat__CustomerId_CustomerId_2109,0.0
cat__CustomerId_CustomerId_2110,0.0
cat__CustomerId_CustomerId_2111,0.0
cat__CustomerId_CustomerId_2115,0.0
cat__CustomerId_CustomerId_2116,0.0
cat__CustomerId_CustomerId_2117,0.0
cat__CustomerId_CustomerId_2120,0.0
cat__CustomerId_CustomerId_2123,0.0
cat__CustomerId_CustomerId_2126,0.0
cat__CustomerId_CustomerId_2127,0.0
cat__CustomerId_CustomerId_2134,0.0
cat__CustomerId_CustomerId_2135,0.0
cat__CustomerId_CustomerId_2136,0.0
cat__CustomerId_CustomerId_2137,0.0
cat__CustomerId_CustomerId_2138,0.0
cat__CustomerId_CustomerId_2139,0.0
cat__CustomerId_CustomerId_2140,0.0
cat__CustomerId_CustomerId_2141,0.0
cat__CustomerId_CustomerId_2143,0.0
cat__CustomerId_CustomerId_2144,0.0
cat__CustomerId_CustomerId_2145,0.0
cat__CustomerId_CustomerId_2147,0.0
cat__CustomerId_CustomerId_2148,0.0
cat__CustomerId_CustomerId_2149,0.0
cat__CustomerId_CustomerId_2150,0.0
cat__CustomerId_CustomerId_2152,0.0
cat__CustomerId_CustomerId_2153,0.0
cat__CustomerId_CustomerId_2154,0.0
cat__CustomerId_CustomerId_2155,0.0
cat__CustomerId_CustomerId_2156,0.0
cat__CustomerId_CustomerId_2157,0.0
cat__CustomerId_CustomerId_2158,0.0
cat__CustomerId_CustomerId_2159,0.0
cat__CustomerId_CustomerId_2165,0.0
cat__CustomerId_CustomerId_2166,0.0
cat__CustomerId_CustomerId_2167,0.0
cat__CustomerId_CustomerId_2169,0.0
cat__CustomerId_CustomerId_2170,0.0
cat__CustomerId_CustomerId_2171,0.0
cat__CustomerId_CustomerId_2172,0.0
cat__CustomerId_CustomerId_2173,0.0
cat__CustomerId_CustomerId_2175,0.0
cat__CustomerId_CustomerId_2176,0.0
cat__CustomerId_CustomerId_2178,0.0
cat__CustomerId_CustomerId_2181,0.0
cat__CustomerId_CustomerId_2183,0.0
cat__CustomerId_CustomerId_2184,0.0
cat__CustomerId_CustomerId_2186,0.0
cat__CustomerId_CustomerId_2188,0.0
cat__CustomerId_CustomerId_2190,0.0
cat__CustomerId_CustomerId_2191,0.0
cat__CustomerId_CustomerId_2192,0.0
cat__CustomerId_CustomerId_2204,0.0
cat__CustomerId_CustomerId_2205,0.0
cat__CustomerId_CustomerId_2206,0.0
cat__CustomerId_CustomerId_2211,0.0
cat__CustomerId_CustomerId_2212,0.0
cat__CustomerId_CustomerId_2213,0.0
cat__CustomerId_CustomerId_2214,0.0
cat__CustomerId_CustomerId_2215,0.0
cat__CustomerId_CustomerId_2216,0.0
cat__CustomerId_CustomerId_2218,0.0
cat__CustomerId_CustomerId_2219,0.0
cat__CustomerId_CustomerId_2224,0.0
cat__CustomerId_CustomerId_2226,0.0
cat__CustomerId_CustomerId_2227,0.0
cat__CustomerId_CustomerId_2230,0.0
cat__CustomerId_CustomerId_2232,0.0
cat__CustomerId_CustomerId_2239,0.0
cat__CustomerId_CustomerId_2243,0.0
cat__CustomerId_CustomerId_2244,0.0
cat__CustomerId_CustomerId_2245,0.0
cat__CustomerId_CustomerId_2246,0.0
cat__CustomerId_CustomerId_2247,0.0
cat__CustomerId_CustomerId_2250,0.0
cat__CustomerId_CustomerId_2253,0.0
cat__CustomerId_CustomerId_2254,0.0
cat__CustomerId_CustomerId_2256,0.0
cat__CustomerId_CustomerId_2258,0.0
cat__CustomerId_CustomerId_2260,0.0
cat__CustomerId_CustomerId_2261,0.0
cat__CustomerId_CustomerId_2262,0.0
cat__CustomerId_CustomerId_2265,0.0
cat__CustomerId_CustomerId_2267,0.0004355534308287791
cat__CustomerId_CustomerId_2268,0.0
cat__CustomerId_CustomerId_2269,0.0
cat__CustomerId_CustomerId_2272,0.0
cat__CustomerId_CustomerId_2273,0.0
cat__CustomerId_CustomerId_2275,0.0
cat__CustomerId_CustomerId_2277,0.0
cat__CustomerId_CustomerId_2280,0.0
cat__CustomerId_CustomerId_2281,0.0
cat__CustomerId_CustomerId_2282,0.0
cat__CustomerId_CustomerId_2283,0.0
cat__CustomerId_CustomerId_2284,0.0
cat__CustomerId_CustomerId_2286,0.0
cat__CustomerId_CustomerId_2287,0.0
cat__CustomerId_CustomerId_2288,0.0
cat__CustomerId_CustomerId_2289,0.0
cat__CustomerId_CustomerId_2290,0.0
cat__CustomerId_CustomerId_2291,0.0
cat__CustomerId_CustomerId_2292,0.0
cat__CustomerId_CustomerId_2294,0.0
cat__CustomerId_CustomerId_2295,0.0
cat__CustomerId_CustomerId_2296,0.0
cat__CustomerId_CustomerId_2297,0.0
cat__CustomerId_CustomerId_2298,0.0
cat__CustomerId_CustomerId_2299,0.0
cat__CustomerId_CustomerId_2300,0.0
cat__CustomerId_CustomerId_2301,0.0
cat__CustomerId_CustomerId_2302,0.0
cat__CustomerId_CustomerId_2303,0.0
cat__CustomerId_CustomerId_2305,0.0
cat__CustomerId_CustomerId_2306,0.0
cat__CustomerId_CustomerId_2307,0.0
cat__CustomerId_CustomerId_2309,0.0
cat__CustomerId_CustomerId_2310,0.0
cat__CustomerId_CustomerId_2311,0.0
cat__CustomerId_CustomerId_2313,0.0
cat__CustomerId_CustomerId_2317,0.0
cat__CustomerId_CustomerId_2321,0.0
cat__CustomerId_CustomerId_2322,0.0
cat__CustomerId_CustomerId_2323,0.0
cat__CustomerId_CustomerId_2324,0.0
cat__CustomerId_CustomerId_2326,0.0
cat__CustomerId_CustomerId_2328,0.0
cat__CustomerId_CustomerId_2329,0.0
cat__CustomerId_CustomerId_2330,0.0
cat__CustomerId_CustomerId_2332,0.0005037155737372034
cat__CustomerId_CustomerId_2334,0.0
cat__CustomerId_CustomerId_2335,0.0
cat__CustomerId_CustomerId_2336,0.0
cat__CustomerId_CustomerId_2338,0.0
cat__CustomerId_CustomerId_2340,0.0
cat__CustomerId_CustomerId_2341,0.0
cat__CustomerId_CustomerId_2342,0.0
cat__CustomerId_CustomerId_2343,0.0
cat__CustomerId_CustomerId_2346,0.0
cat__CustomerId_CustomerId_2347,0.0
cat__CustomerId_CustomerId_2348,0.0
cat__CustomerId_CustomerId_2349,0.0
cat__CustomerId_CustomerId_2353,0.0
cat__CustomerId_CustomerId_2357,0.0
cat__CustomerId_CustomerId_2360,0.0
cat__CustomerId_CustomerId_2361,0.0
cat__CustomerId_CustomerId_2362,0.0
cat__CustomerId_CustomerId_2363,0.0
cat__CustomerId_CustomerId_2365,0.0
cat__CustomerId_CustomerId_2371,0.0
cat__CustomerId_CustomerId_2372,0.0
cat__CustomerId_CustomerId_2374,0.0
cat__CustomerId_CustomerId_2376,0.0
cat__CustomerId_CustomerId_2381,0.0
cat__CustomerId_CustomerId_2384,0.0
cat__CustomerId_CustomerId_2386,0.0
cat__CustomerId_CustomerId_2389,0.0
cat__CustomerId_CustomerId_2391,0.0
cat__CustomerId_CustomerId_2393,0.0
cat__CustomerId_CustomerId_2396,0.0
cat__CustomerId_CustomerId_2402,0.0
cat__CustomerId_CustomerId_2405,0.0
cat__CustomerId_CustomerId_2406,0.0
cat__CustomerId_CustomerId_2407,0.0
cat__CustomerId_CustomerId_2408,0.0
cat__CustomerId_CustomerId_2415,0.0
cat__CustomerId_CustomerId_2416,0.0
cat__CustomerId_CustomerId_2420,0.0
cat__CustomerId_CustomerId_2423,0.0
cat__CustomerId_CustomerId_2424,0.0
cat__CustomerId_CustomerId_2425,0.0
cat__CustomerId_CustomerId_2426,0.0
cat__CustomerId_CustomerId_2427,0.0
cat__CustomerId_CustomerId_2428,0.0
cat__CustomerId_CustomerId_2431,0.0
cat__CustomerId_CustomerId_2432,0.0
cat__CustomerId_CustomerId_2433,0.0
cat__CustomerId_CustomerId_2434,0.0
cat__CustomerId_CustomerId_2435,0.0
cat__CustomerId_CustomerId_2436,0.0
cat__CustomerId_CustomerId_2437,0.0
cat__CustomerId_CustomerId_2438,0.0
cat__CustomerId_CustomerId_2440,0.0
cat__CustomerId_CustomerId_2441,0.0
cat__CustomerId_CustomerId_2443,0.0
cat__CustomerId_CustomerId_2444,0.0
cat__CustomerId_CustomerId_2445,0.0
cat__CustomerId_CustomerId_2446,0.0
cat__CustomerId_CustomerId_2447,0.0
cat__CustomerId_CustomerId_2451,0.0
cat__CustomerId_CustomerId_2457,0.0
cat__CustomerId_CustomerId_2458,0.0
cat__CustomerId_CustomerId_2459,0.0
cat__CustomerId_CustomerId_2461,0.0
cat__CustomerId_CustomerId_2462,0.0
cat__CustomerId_CustomerId_2463,0.0
cat__CustomerId_CustomerId_2465,0.0
cat__CustomerId_CustomerId_2468,0.0
cat__CustomerId_CustomerId_2469,0.0
cat__CustomerId_CustomerId_2470,0.0
cat__CustomerId_CustomerId_2471,0.0
cat__CustomerId_CustomerId_2474,0.0
cat__CustomerId_CustomerId_2477,0.0
cat__CustomerId_CustomerId_2480,0.0
cat__CustomerId_CustomerId_2481,0.0
cat__CustomerId_CustomerId_2482,0.0
cat__CustomerId_CustomerId_2485,0.0
cat__CustomerId_CustomerId_2488,0.0
cat__CustomerId_CustomerId_2489,0.0
cat__CustomerId_CustomerId_2490,0.0
cat__CustomerId_CustomerId_2491,0.0
cat__CustomerId_CustomerId_2492,0.0
cat__CustomerId_CustomerId_2493,0.0
cat__CustomerId_CustomerId_2494,0.0
cat__CustomerId_CustomerId_2495,0.0
cat__CustomerId_CustomerId_2496,0.0
cat__CustomerId_CustomerId_2497,0.0
cat__CustomerId_CustomerId_2498,0.0
cat__CustomerId_CustomerId_2501,0.0
cat__CustomerId_CustomerId_2503,0.0
cat__CustomerId_CustomerId_2504,0.0
cat__CustomerId_CustomerId_2506,0.0
cat__CustomerId_CustomerId_2508,0.0
cat__CustomerId_CustomerId_2512,0.0
cat__CustomerId_CustomerId_2513,0.0
cat__CustomerId_CustomerId_2514,0.0
cat__CustomerId_CustomerId_2515,0.0
cat__CustomerId_CustomerId_2520,0.0
cat__CustomerId_CustomerId_2522,0.0
cat__CustomerId_CustomerId_2523,0.0
cat__CustomerId_CustomerId_2525,0.0
cat__CustomerId_CustomerId_2527,0.0006771446754500353
cat__CustomerId_CustomerId_2528,0.0
cat__CustomerId_CustomerId_2529,0.0
cat__CustomerId_CustomerId_2530,0.0
cat__CustomerId_CustomerId_2531,0.0
cat__CustomerId_CustomerId_2532,0.0
cat__CustomerId_CustomerId_2534,0.0
cat__CustomerId_CustomerId_2536,0.0
cat__CustomerId_CustomerId_2537,0.0
cat__CustomerId_CustomerId_2538,0.0
cat__CustomerId_CustomerId_2539,0.0
cat__CustomerId_CustomerId_2541,0.0
cat__CustomerId_CustomerId_2543,0.0
cat__CustomerId_CustomerId_2544,0.0
cat__CustomerId_CustomerId_2545,0.0
cat__CustomerId_CustomerId_2546,0.0
cat__CustomerId_CustomerId_2548,0.0
cat__CustomerId_CustomerId_2549,0.0
cat__CustomerId_CustomerId_2550,0.0
cat__CustomerId_CustomerId_2554,0.0
cat__CustomerId_CustomerId_2555,0.0
cat__CustomerId_CustomerId_2556,0.0
cat__CustomerId_CustomerId_2557,0.0
cat__CustomerId_CustomerId_2558,0.0
cat__CustomerId_CustomerId_2559,0.0
cat__CustomerId_CustomerId_2560,0.0
cat__CustomerId_CustomerId_2561,0.0
cat__CustomerId_CustomerId_2562,0.0
cat__CustomerId_CustomerId_2564,0.0
cat__CustomerId_CustomerId_2565,0.0
cat__CustomerId_CustomerId_2569,0.0
cat__CustomerId_CustomerId_2570,0.0
cat__CustomerId_CustomerId_2571,0.0
cat__CustomerId_CustomerId_2572,0.0
cat__CustomerId_CustomerId_2574,0.0
cat__CustomerId_CustomerId_2576,0.0
cat__CustomerId_CustomerId_2577,0.0
cat__CustomerId_CustomerId_2579,0.0
cat__CustomerId_CustomerId_2580,0.0
cat__CustomerId_CustomerId_2582,0.0
cat__CustomerId_CustomerId_2587,0.0
cat__CustomerId_CustomerId_2589,0.0
cat__CustomerId_CustomerId_2591,0.0
cat__CustomerId_CustomerId_2592,0.0
cat__CustomerId_CustomerId_2594,0.0
cat__CustomerId_CustomerId_2596,0.0
cat__CustomerId_CustomerId_2597,0.0
cat__CustomerId_CustomerId_2598,0.0
cat__CustomerId_CustomerId_2599,0.0
cat__CustomerId_CustomerId_2600,0.0
cat__CustomerId_CustomerId_2601,0.0
cat__CustomerId_CustomerId_2602,0.0
cat__CustomerId_CustomerId_2603,0.0
cat__CustomerId_CustomerId_2604,0.0
cat__CustomerId_CustomerId_2605,0.0
cat__CustomerId_CustomerId_2607,0.0
cat__CustomerId_CustomerId_2610,0.0
cat__CustomerId_CustomerId_2613,0.0
cat__CustomerId_CustomerId_2614,0.00024069555220619283
cat__CustomerId_CustomerId_2615,0.00042820756754357025
cat__CustomerId_CustomerId_2616,0.0
cat__CustomerId_CustomerId_2617,0.0
cat__CustomerId_CustomerId_2618,0.0
cat__CustomerId_CustomerId_2619,0.0
cat__CustomerId_CustomerId_2621,0.0
cat__CustomerId_CustomerId_2625,0.0
cat__CustomerId_CustomerId_2626,0.0
cat__CustomerId_CustomerId_2627,0.0
cat__CustomerId_CustomerId_2630,0.0
cat__CustomerId_CustomerId_2631,0.0
cat__CustomerId_CustomerId_2632,0.0
cat__CustomerId_CustomerId_2633,0.0
cat__CustomerId_CustomerId_2634,0.0
cat__CustomerId_CustomerId_2636,0.0
cat__CustomerId_CustomerId_2639,0.0
cat__CustomerId_CustomerId_2641,0.0
cat__CustomerId_CustomerId_2642,0.0
cat__CustomerId_CustomerId_2643,0.0
cat__CustomerId_CustomerId_2644,0.0
cat__CustomerId_CustomerId_2645,0.0
cat__CustomerId_CustomerId_2648,0.0
cat__CustomerId_CustomerId_2651,0.0
cat__CustomerId_CustomerId_2652,0.0
cat__CustomerId_CustomerId_2655,0.0
cat__CustomerId_CustomerId_2656,0.0
cat__CustomerId_CustomerId_2662,0.0
cat__CustomerId_CustomerId_2663,0.0
cat__CustomerId_CustomerId_2664,0.0
cat__CustomerId_CustomerId_2665,0.0
cat__CustomerId_CustomerId_2667,0.0
cat__CustomerId_CustomerId_2668,0.0
cat__CustomerId_CustomerId_2669,0.0
cat__CustomerId_CustomerId_2672,0.0
cat__CustomerId_CustomerId_2674,0.0003417204380090257
cat__CustomerId_CustomerId_2675,0.0
cat__CustomerId_CustomerId_2676,0.0
cat__CustomerId_CustomerId_2678,0.0
cat__CustomerId_CustomerId_2679,0.0
cat__CustomerId_CustomerId_2681,0.0
cat__CustomerId_CustomerId_2682,0.0009449224618059706
cat__CustomerId_CustomerId_2684,0.0
cat__CustomerId_CustomerId_2685,0.0
cat__CustomerId_CustomerId_2686,0.0
cat__CustomerId_CustomerId_2689,0.0
cat__CustomerId_CustomerId_2690,0.0
cat__CustomerId_CustomerId_2691,0.0
cat__CustomerId_CustomerId_2693,0.0
cat__CustomerId_CustomerId_2694,0.0
cat__CustomerId_CustomerId_2696,0.0
cat__CustomerId_CustomerId_2697,0.0
cat__CustomerId_CustomerId_2698,0.0
cat__CustomerId_CustomerId_2700,0.0
cat__CustomerId_CustomerId_2701,0.0
cat__CustomerId_CustomerId_2703,0.0
cat__CustomerId_CustomerId_2704,0.0
cat__CustomerId_CustomerId_2706,0.0
cat__CustomerId_CustomerId_2707,0.0
cat__CustomerId_CustomerId_2709,0.0
cat__CustomerId_CustomerId_2710,0.0
cat__CustomerId_CustomerId_2713,0.0
cat__CustomerId_CustomerId_2719,0.0
cat__CustomerId_CustomerId_2722,0.0
cat__CustomerId_CustomerId_2723,0.0
cat__CustomerId_CustomerId_2724,0.0
cat__CustomerId_CustomerId_2728,0.0
cat__CustomerId_CustomerId_2731,0.0
cat__CustomerId_CustomerId_2732,0.0
cat__CustomerId_CustomerId_2733,0.0
cat__CustomerId_CustomerId_2734,0.0
cat__CustomerId_CustomerId_2735,0.0
cat__CustomerId_CustomerId_2736,0.0
cat__CustomerId_CustomerId_2737,0.0
cat__CustomerId_CustomerId_2739,0.0
cat__CustomerId_CustomerId_2740,0.0
cat__CustomerId_CustomerId_2741,0.0
cat__CustomerId_CustomerId_2742,0.0
cat__CustomerId_CustomerId_2743,0.0
cat__CustomerId_CustomerId_2745,0.0
cat__CustomerId_CustomerId_2746,0.0
cat__CustomerId_CustomerId_2747,0.0
cat__CustomerId_CustomerId_2749,0.0
cat__CustomerId_CustomerId_2750,0.0
cat__CustomerId_CustomerId_2751,0.0
cat__CustomerId_CustomerId_2754,0.0
cat__CustomerId_CustomerId_2756,0.0
cat__CustomerId_CustomerId_2757,0.0
cat__CustomerId_CustomerId_2758,0.0
cat__CustomerId_CustomerId_2759,0.0
cat__CustomerId_CustomerId_2760,0.0
cat__CustomerId_CustomerId_2761,0.0
cat__CustomerId_CustomerId_2762,0.0
cat__CustomerId_CustomerId_2767,0.0
cat__CustomerId_CustomerId_2771,0.0
cat__CustomerId_CustomerId_2773,0.0
cat__CustomerId_CustomerId_2775,0.0
cat__CustomerId_CustomerId_2777,0.0
cat__CustomerId_CustomerId_2782,0.0
cat__CustomerId_CustomerId_2785,0.0
cat__CustomerId_CustomerId_2786,0.0
cat__CustomerId_CustomerId_2787,0.0
cat__CustomerId_CustomerId_2788,0.0
cat__CustomerId_CustomerId_2790,0.0
cat__CustomerId_CustomerId_2791,0.0
cat__CustomerId_CustomerId_2793,0.0
cat__CustomerId_CustomerId_2794,0.0
cat__CustomerId_CustomerId_2796,0.0
cat__CustomerId_CustomerId_2797,0.0
cat__CustomerId_CustomerId_2798,0.0
cat__CustomerId_CustomerId_2799,0.0
cat__CustomerId_CustomerId_2801,0.0
cat__CustomerId_CustomerId_2802,0.0
cat__CustomerId_CustomerId_2803,0.0
cat__CustomerId_CustomerId_2804,0.0
cat__CustomerId_CustomerId_2806,0.0
cat__CustomerId_CustomerId_2807,0.0
cat__CustomerId_CustomerId_2808,0.0
cat__CustomerId_CustomerId_2809,0.0
cat__CustomerId_CustomerId_2811,0.0
cat__CustomerId_CustomerId_2812,0.0
cat__CustomerId_CustomerId_2815,0.0
cat__CustomerId_CustomerId_2816,0.0
cat__CustomerId_CustomerId_2818,0.0
cat__CustomerId_CustomerId_2822,0.0
cat__CustomerId_CustomerId_2824,0.0
cat__CustomerId_CustomerId_2825,0.0
cat__CustomerId_CustomerId_2826,0.0
cat__CustomerId_CustomerId_2827,0.0
cat__CustomerId_CustomerId_2828,0.0
cat__CustomerId_CustomerId_2831,0.0
cat__CustomerId_CustomerId_2832,0.0
cat__CustomerId_CustomerId_2833,0.0
cat__CustomerId_CustomerId_2834,0.0
cat__CustomerId_CustomerId_2836,0.0
cat__CustomerId_CustomerId_2839,0.0
cat__CustomerId_CustomerId_2840,0.0
cat__CustomerId_CustomerId_2841,0.0
cat__CustomerId_CustomerId_2843,0.0
cat__CustomerId_CustomerId_2844,0.0
cat__CustomerId_CustomerId_2845,0.0
cat__CustomerId_CustomerId_2846,0.0
cat__CustomerId_CustomerId_2847,0.0
cat__CustomerId_CustomerId_2849,0.0
cat__CustomerId_CustomerId_2850,0.0
cat__CustomerId_CustomerId_2851,0.0
cat__CustomerId_CustomerId_2852,0.0
cat__CustomerId_CustomerId_2853,0.0
cat__CustomerId_CustomerId_2854,0.0
cat__CustomerId_CustomerId_2855,0.0
cat__CustomerId_CustomerId_2860,0.0
cat__CustomerId_CustomerId_2862,0.0
cat__CustomerId_CustomerId_2865,0.0
cat__CustomerId_CustomerId_2866,0.0
cat__CustomerId_CustomerId_2868,0.0
cat__CustomerId_CustomerId_2869,0.0
cat__CustomerId_CustomerId_2870,0.0
cat__CustomerId_CustomerId_2871,0.0
cat__CustomerId_CustomerId_2872,0.0
cat__CustomerId_CustomerId_2874,0.0
cat__CustomerId_CustomerId_2875,0.0
cat__CustomerId_CustomerId_2876,0.0
cat__CustomerId_CustomerId_2877,0.0
cat__CustomerId_CustomerId_2879,0.0
cat__CustomerId_CustomerId_2880,0.0
cat__CustomerId_CustomerId_2883,0.0
cat__CustomerId_CustomerId_2885,0.0
cat__CustomerId_CustomerId_2886,0.0
cat__CustomerId_CustomerId_2887,0.0
cat__CustomerId_CustomerId_2888,0.0
cat__CustomerId_CustomerId_2889,0.0
cat__CustomerId_CustomerId_2890,0.0
cat__CustomerId_CustomerId_2892,0.0
cat__CustomerId_CustomerId_2893,0.0
cat__CustomerId_CustomerId_2895,0.0
cat__CustomerId_CustomerId_2896,0.0
cat__CustomerId_CustomerId_2898,0.0
cat__CustomerId_CustomerId_2900,0.0
cat__CustomerId_CustomerId_2901,0.0
cat__CustomerId_CustomerId_2902,0.0
cat__CustomerId_CustomerId_2904,0.0
cat__CustomerId_CustomerId_2906,0.0
cat__CustomerId_CustomerId_2907,0.0
cat__CustomerId_CustomerId_2909,0.0
cat__CustomerId_CustomerId_2910,0.0
cat__CustomerId_CustomerId_2911,0.0
cat__CustomerId_CustomerId_2912,0.0
cat__CustomerId_CustomerId_2913,0.0
cat__CustomerId_CustomerId_2917,0.0
cat__CustomerId_CustomerId_2918,0.0
cat__CustomerId_CustomerId_2919,0.0
cat__CustomerId_CustomerId_2920,0.0
cat__CustomerId_CustomerId_2921,0.0
cat__CustomerId_CustomerId_2922,0.0
cat__CustomerId_CustomerId_2923,0.0
cat__CustomerId_CustomerId_2924,0.0
cat__CustomerId_CustomerId_2926,0.0
cat__CustomerId_CustomerId_2927,0.0
cat__CustomerId_CustomerId_2928,0.0
cat__CustomerId_CustomerId_2930,0.0
cat__CustomerId_CustomerId_2931,0.0
cat__CustomerId_CustomerId_2932,0.0
cat__CustomerId_CustomerId_2933,0.0
cat__CustomerId_CustomerId_2934,0.0
cat__CustomerId_CustomerId_2937,0.0
cat__CustomerId_CustomerId_2938,0.0
cat__CustomerId_CustomerId_2939,0.0
cat__CustomerId_CustomerId_2940,0.0
cat__CustomerId_CustomerId_2941,0.0
cat__CustomerId_CustomerId_2943,0.0
cat__CustomerId_CustomerId_2946,0.0
cat__CustomerId_CustomerId_2947,0.0
cat__CustomerId_CustomerId_2948,0.0
cat__CustomerId_CustomerId_2949,0.0
cat__CustomerId_CustomerId_2950,0.0
cat__CustomerId_CustomerId_2953,0.0
cat__CustomerId_CustomerId_2954,0.0
cat__CustomerId_CustomerId_2956,0.0
cat__CustomerId_CustomerId_2957,0.0
cat__CustomerId_CustomerId_2959,0.0
cat__CustomerId_CustomerId_2961,0.0
cat__CustomerId_CustomerId_2962,0.0
cat__CustomerId_CustomerId_2963,0.0
cat__CustomerId_CustomerId_2965,0.0
cat__CustomerId_CustomerId_2966,0.0
cat__CustomerId_CustomerId_2968,0.0
cat__CustomerId_CustomerId_2969,0.0
cat__CustomerId_CustomerId_2970,0.0
cat__CustomerId_CustomerId_2971,0.0
cat__CustomerId_CustomerId_2972,0.0
cat__CustomerId_CustomerId_2973,0.0
cat__CustomerId_CustomerId_2977,0.0
cat__CustomerId_CustomerId_2980,0.0
cat__CustomerId_CustomerId_2981,0.0
cat__CustomerId_CustomerId_2986,0.0
cat__CustomerId_CustomerId_2988,0.0
cat__CustomerId_CustomerId_2989,0.0
cat__CustomerId_CustomerId_2991,0.0
cat__CustomerId_CustomerId_2992,0.0
cat__CustomerId_CustomerId_2995,0.0
cat__CustomerId_CustomerId_2996,0.0
cat__CustomerId_CustomerId_2997,0.0
cat__CustomerId_CustomerId_3,0.0
cat__CustomerId_CustomerId_3000,0.0
cat__CustomerId_CustomerId_3001,0.0
cat__CustomerId_CustomerId_3002,0.0
cat__CustomerId_CustomerId_3003,0.0
cat__CustomerId_CustomerId_3004,0.0
cat__CustomerId_CustomerId_3005,0.0
cat__CustomerId_CustomerId_3007,0.0004910031779736223
cat__CustomerId_CustomerId_3008,0.0
cat__CustomerId_CustomerId_3009,0.0
cat__CustomerId_CustomerId_3011,0.0
cat__CustomerId_CustomerId_3014,0.0
cat__CustomerId_CustomerId_3016,0.0
cat__CustomerId_CustomerId_3020,0.0
cat__CustomerId_CustomerId_3022,0.0
cat__CustomerId_CustomerId_3026,0.0
cat__CustomerId_CustomerId_3027,0.0
cat__CustomerId_CustomerId_3031,0.0
cat__CustomerId_CustomerId_3032,0.0
cat__CustomerId_CustomerId_3033,0.0
cat__CustomerId_CustomerId_3035,0.0
cat__CustomerId_CustomerId_3037,0.0
cat__CustomerId_CustomerId_3038,0.0
cat__CustomerId_CustomerId_3041,0.0
cat__CustomerId_CustomerId_3042,0.0
cat__CustomerId_CustomerId_3043,0.0
cat__CustomerId_CustomerId_3044,0.0
cat__CustomerId_CustomerId_3045,0.0
cat__CustomerId_CustomerId_3046,0.0
cat__CustomerId_CustomerId_3047,0.0
cat__CustomerId_CustomerId_3049,0.0
cat__CustomerId_CustomerId_3050,0.0
cat__CustomerId_CustomerId_3051,0.0
cat__CustomerId_CustomerId_3052,0.0
cat__CustomerId_CustomerId_3053,0.0
cat__CustomerId_CustomerId_3057,0.0005793536371286402
cat__CustomerId_CustomerId_3058,0.0
cat__CustomerId_CustomerId_3061,0.0
cat__CustomerId_CustomerId_3063,0.0
cat__CustomerId_CustomerId_3064,0.0
cat__CustomerId_CustomerId_3067,0.0
cat__CustomerId_CustomerId_3068,0.0
cat__CustomerId_CustomerId_3069,0.0
cat__CustomerId_CustomerId_3073,0.0
cat__CustomerId_CustomerId_3074,0.0
